seq,gubun,confCase,confCaseRate,death,deathRate,criticalRate,createDt,updateDt
9879,20-29,24143,15.38,3.0,0.15,0.01,2021-06-30 14:21:22.35,null
9878,30-39,22048,14.05,8.0,0.40,0.04,2021-06-30 14:21:22.35,null
9877,40-49,24225,15.43,15.0,0.74,0.06,2021-06-30 14:21:22.35,null
9876,50-59,28760,18.32,73.0,3.62,0.25,2021-06-30 14:21:22.349,null
9875,60-69,23069,14.7,243.0,12.04,1.05,2021-06-30 14:21:22.349,null
9874,70-79,10322,6.58,576.0,28.54,5.58,2021-06-30 14:21:22.349,null
9873,80 이상,5896,3.76,1100.0,54.51,18.66,2021-06-30 14:21:22.349,null
9872,여성,77870,49.61,1018.0,50.45,1.31,2021-06-30 14:21:22.349,null
9871,남성,79091,50.39,1000.0,49.55,1.26,2021-06-30 14:21:22.348,null
9859,0-9,7120,4.56,,0.00,,2021-06-29 14:24:25.962,null
9858,10-19,11286,7.23,,0.00,,2021-06-29 14:24:25.962,null
9857,20-29,23948,15.33,3.0,0.15,0.01,2021-06-29 14:24:25.962,null
9856,30-39,21907,14.03,8.0,0.40,0.04,2021-06-29 14:24:25.962,null
9855,40-49,24057,15.4,15.0,0.74,0.06,2021-06-29 14:24:25.962,null
9854,50-59,28622,18.33,73.0,3.62,0.26,2021-06-29 14:24:25.961,null
9853,60-69,23027,14.75,242.0,12.00,1.05,2021-06-29 14:24:25.961,null
9852,70-79,10307,6.6,576.0,28.56,5.59,2021-06-29 14:24:25.961,null
9851,80 이상,5893,3.77,1100.0,54.54,18.67,2021-06-29 14:24:25.961,null
9850,여성,77481,49.61,1018.0,50.47,1.31,2021-06-29 14:24:25.961,null
9849,남성,78686,50.39,999.0,49.53,1.27,2021-06-29 14:24:25.961,null
9837,0-9,7093,4.56,,0.00,,2021-06-28 14:33:03.977,null
9836,10-19,11220,7.21,,0.00,,2021-06-28 14:33:03.976,null
9835,20-29,23809,15.3,3.0,0.15,0.01,2021-06-28 14:33:03.976,null
9834,30-39,21792,14.01,8.0,0.40,0.04,2021-06-28 14:33:03.976,null
9833,40-49,23961,15.4,15.0,0.74,0.06,2021-06-28 14:33:03.976,null
9832,50-59,28528,18.34,73.0,3.62,0.26,2021-06-28 14:33:03.976,null
9831,60-69,22987,14.78,241.0,11.96,1.05,2021-06-28 14:33:03.976,null
9830,70-79,10294,6.62,575.0,28.54,5.59,2021-06-28 14:33:03.976,null
9829,80 이상,5888,3.78,1100.0,54.59,18.68,2021-06-28 14:33:03.976,null
9828,여성,77206,49.63,1017.0,50.47,1.32,2021-06-28 14:33:03.975,null
9827,남성,78366,50.37,998.0,49.53,1.27,2021-06-28 14:33:03.975,null
9792,0-9,7005,4.54,,0.00,,2021-06-26 14:28:12.483,null
9791,10-19,11142,7.21,,0.00,,2021-06-26 14:28:12.483,null
9790,20-29,23564,15.26,3.0,0.15,0.01,2021-06-26 14:28:12.483,null
9789,30-39,21608,13.99,8.0,0.40,0.04,2021-06-26 14:28:12.483,null
9788,40-49,23755,15.38,15.0,0.75,0.06,2021-06-26 14:28:12.483,null
9787,50-59,28348,18.35,73.0,3.63,0.26,2021-06-26 14:28:12.483,null
9786,60-69,22880,14.81,241.0,11.98,1.05,2021-06-26 14:28:12.482,null
9785,70-79,10274,6.65,573.0,28.48,5.58,2021-06-26 14:28:12.482,null
9784,80 이상,5881,3.81,1099.0,54.62,18.69,2021-06-26 14:28:12.482,null
9783,여성,76708,49.66,1016.0,50.50,1.32,2021-06-26 14:28:12.482,null
9782,남성,77749,50.34,996.0,49.50,1.28,2021-06-26 14:28:12.482,null
9770,0-9,6956,4.52,,0.00,,2021-06-25 14:39:32.32,null
9769,10-19,11084,7.21,,0.00,,2021-06-25 14:39:32.32,null
9768,20-29,23433,15.24,3.0,0.15,0.01,2021-06-25 14:39:32.32,null
9767,30-39,21475,13.96,8.0,0.40,0.04,2021-06-25 14:39:32.32,null
9766,40-49,23650,15.38,15.0,0.75,0.06,2021-06-25 14:39:32.32,null
9765,50-59,28223,18.35,73.0,3.63,0.26,2021-06-25 14:39:32.32,null
9764,60-69,22828,14.84,241.0,12.00,1.06,2021-06-25 14:39:32.319,null
9763,70-79,10261,6.67,571.0,28.42,5.56,2021-06-25 14:39:32.319,null
9762,80 이상,5879,3.82,1098.0,54.65,18.68,2021-06-25 14:39:32.319,null
9761,여성,76403,49.68,1015.0,50.52,1.33,2021-06-25 14:39:32.319,null
9760,남성,77386,50.32,994.0,49.48,1.28,2021-06-25 14:39:32.319,null
9726,0-9,6862,4.5,,0.00,,2021-06-23 14:19:24.384,null
9725,10-19,10969,7.19,,0.00,,2021-06-23 14:19:24.384,null
9724,20-29,23187,15.2,3.0,0.15,0.01,2021-06-23 14:19:24.384,null
9723,30-39,21272,13.94,8.0,0.40,0.04,2021-06-23 14:19:24.384,null
9722,40-49,23420,15.35,15.0,0.75,0.06,2021-06-23 14:19:24.383,null
9721,50-59,28029,18.37,73.0,3.64,0.26,2021-06-23 14:19:24.383,null
9720,60-69,22711,14.89,240.0,11.96,1.06,2021-06-23 14:19:24.383,null
9719,70-79,10226,6.7,571.0,28.45,5.58,2021-06-23 14:19:24.383,null
9718,80 이상,5869,3.85,1097.0,54.66,18.69,2021-06-23 14:19:24.383,null
9717,여성,75870,49.74,1014.0,50.52,1.34,2021-06-23 14:19:24.383,null
9716,남성,76675,50.26,993.0,49.48,1.3,2021-06-23 14:19:24.382,null
9704,0-9,6823,4.49,,0.00,,2021-06-22 14:27:28.242,null
9703,10-19,10902,7.18,,0.00,,2021-06-22 14:27:28.242,null
9702,20-29,23066,15.18,3.0,0.15,0.01,2021-06-22 14:27:28.242,null
9701,30-39,21175,13.94,8.0,0.40,0.04,2021-06-22 14:27:28.241,null
9700,40-49,23301,15.34,15.0,0.75,0.06,2021-06-22 14:27:28.241,null
9699,50-59,27908,18.37,73.0,3.64,0.26,2021-06-22 14:27:28.241,null
9698,60-69,22653,14.91,239.0,11.91,1.06,2021-06-22 14:27:28.241,null
9697,70-79,10210,6.72,571.0,28.46,5.59,2021-06-22 14:27:28.241,null
9696,80 이상,5863,3.86,1097.0,54.69,18.71,2021-06-22 14:27:28.241,null
9695,여성,75582,49.76,1014.0,50.55,1.34,2021-06-22 14:27:28.24,null
9694,남성,76319,50.24,992.0,49.45,1.3,2021-06-22 14:27:28.24,null
9682,0-9,6805,4.49,,0.00,,2021-06-21 14:30:51.501,null
9681,10-19,10864,7.17,,0.00,,2021-06-21 14:30:51.501,null
9680,20-29,23005,15.18,3.0,0.15,0.01,2021-06-21 14:30:51.501,null
9679,30-39,21107,13.93,8.0,0.40,0.04,2021-06-21 14:30:51.501,null
9678,40-49,23225,15.33,15.0,0.75,0.06,2021-06-21 14:30:51.501,null
9677,50-59,27820,18.36,73.0,3.64,0.26,2021-06-21 14:30:51.501,null
9676,60-69,22622,14.93,237.0,11.83,1.05,2021-06-21 14:30:51.5,null
9675,70-79,10199,6.73,571.0,28.49,5.6,2021-06-21 14:30:51.5,null
9674,80 이상,5859,3.87,1097.0,54.74,18.72,2021-06-21 14:30:51.5,null
9673,여성,75397,49.77,1013.0,50.55,1.34,2021-06-21 14:30:51.5,null
9672,남성,76109,50.23,991.0,49.45,1.3,2021-06-21 14:30:51.5,null
9660,0-9,6784,4.49,,0.00,,2021-06-20 13:59:41.644,null
9659,10-19,10825,7.16,,0.00,,2021-06-20 13:59:41.643,null
9658,20-29,22955,15.19,3.0,0.15,0.01,2021-06-20 13:59:41.643,null
9657,30-39,21059,13.93,8.0,0.40,0.04,2021-06-20 13:59:41.643,null
9656,40-49,23151,15.32,15.0,0.75,0.06,2021-06-20 13:59:41.643,null
9655,50-59,27751,18.36,73.0,3.65,0.26,2021-06-20 13:59:41.643,null
9654,60-69,22582,14.94,237.0,11.84,1.05,2021-06-20 13:59:41.643,null
9653,70-79,10186,6.74,570.0,28.47,5.6,2021-06-20 13:59:41.643,null
9652,80 이상,5856,3.87,1096.0,54.75,18.72,2021-06-20 13:59:41.642,null
9651,여성,75219,49.76,1012.0,50.55,1.35,2021-06-20 13:59:41.642,null
9650,남성,75930,50.24,990.0,49.45,1.3,2021-06-20 13:59:41.642,null
9638,0-9,6764,4.49,,0.00,,2021-06-19 14:10:03.712,null
9637,10-19,10799,7.16,,0.00,,2021-06-19 14:10:03.712,null
9636,20-29,22876,15.18,3.0,0.15,0.01,2021-06-19 14:10:03.712,null
9635,30-39,20984,13.92,8.0,0.40,0.04,2021-06-19 14:10:03.711,null
9634,40-49,23077,15.31,15.0,0.75,0.06,2021-06-19 14:10:03.711,null
9633,50-59,27671,18.36,73.0,3.66,0.26,2021-06-19 14:10:03.711,null
9632,60-69,22524,14.94,235.0,11.77,1.04,2021-06-19 14:10:03.711,null
9631,70-79,10175,6.75,567.0,28.39,5.57,2021-06-19 14:10:03.711,null
9630,80 이상,5850,3.88,1096.0,54.88,18.74,2021-06-19 14:10:03.711,null
9629,여성,75008,49.77,1009.0,50.53,1.35,2021-06-19 14:10:03.711,null
9628,남성,75712,50.23,988.0,49.47,1.3,2021-06-19 14:10:03.71,null
9616,0-9,6733,4.48,,0.00,,2021-06-18 14:27:53.775,null
9615,10-19,10755,7.16,,0.00,,2021-06-18 14:27:53.775,null
9614,20-29,22788,15.17,3.0,0.15,0.01,2021-06-18 14:27:53.775,null
9613,30-39,20919,13.92,8.0,0.40,0.04,2021-06-18 14:27:53.775,null
9612,40-49,22993,15.3,15.0,0.75,0.07,2021-06-18 14:27:53.775,null
9611,50-59,27580,18.36,72.0,3.61,0.26,2021-06-18 14:27:53.775,null
9610,60-69,22467,14.95,235.0,11.77,1.05,2021-06-18 14:27:53.775,null
9609,70-79,10154,6.76,567.0,28.41,5.58,2021-06-18 14:27:53.775,null
9608,80 이상,5849,3.89,1096.0,54.91,18.74,2021-06-18 14:27:53.774,null
9607,여성,74774,49.77,1008.0,50.50,1.35,2021-06-18 14:27:53.774,null
9606,남성,75464,50.23,988.0,49.50,1.31,2021-06-18 14:27:53.774,null
9594,0-9,6704,4.48,,0.00,,2021-06-17 14:41:34.362,null
9593,10-19,10717,7.16,,0.00,,2021-06-17 14:41:34.361,null
9592,20-29,22691,15.15,3.0,0.15,0.01,2021-06-17 14:41:34.361,null
9591,30-39,20833,13.91,8.0,0.40,0.04,2021-06-17 14:41:34.361,null
9590,40-49,22899,15.29,15.0,0.75,0.07,2021-06-17 14:41:34.361,null
9589,50-59,27500,18.37,72.0,3.61,0.26,2021-06-17 14:41:34.361,null
9588,60-69,22397,14.96,233.0,11.69,1.04,2021-06-17 14:41:34.361,null
9587,70-79,10144,6.77,567.0,28.44,5.59,2021-06-17 14:41:34.361,null
9586,80 이상,5846,3.9,1096.0,54.96,18.75,2021-06-17 14:41:34.36,null
9585,여성,74540,49.78,1008.0,50.55,1.35,2021-06-17 14:41:34.36,null
9584,남성,75191,50.22,986.0,49.45,1.31,2021-06-17 14:41:34.36,null
9572,0-9,6678,4.48,,0.00,,2021-06-16 14:29:34.396,null
9571,10-19,10680,7.16,,0.00,,2021-06-16 14:29:34.396,null
9570,20-29,22600,15.15,3.0,0.15,0.01,2021-06-16 14:29:34.396,null
9569,30-39,20739,13.9,8.0,0.40,0.04,2021-06-16 14:29:34.396,null
9568,40-49,22806,15.29,15.0,0.75,0.07,2021-06-16 14:29:34.396,null
9567,50-59,27400,18.37,72.0,3.61,0.26,2021-06-16 14:29:34.396,null
9566,60-69,22323,14.96,232.0,11.64,1.04,2021-06-16 14:29:34.395,null
9565,70-79,10122,6.78,567.0,28.45,5.6,2021-06-16 14:29:34.395,null
9564,80 이상,5843,3.92,1096.0,54.99,18.76,2021-06-16 14:29:34.395,null
9563,여성,74281,49.79,1008.0,50.58,1.36,2021-06-16 14:29:34.395,null
9562,남성,74910,50.21,985.0,49.42,1.31,2021-06-16 14:29:34.395,null
9550,0-9,6631,4.46,,0.00,,2021-06-15 14:18:19.998,null
9549,10-19,10628,7.15,,0.00,,2021-06-15 14:18:19.998,null
9548,20-29,22499,15.14,3.0,0.15,0.01,2021-06-15 14:18:19.998,null
9547,30-39,20654,13.89,8.0,0.40,0.04,2021-06-15 14:18:19.998,null
9545,50-59,27325,18.38,72.0,3.61,0.26,2021-06-15 14:18:19.997,null
9544,60-69,22268,14.98,232.0,11.65,1.04,2021-06-15 14:18:19.997,null
9543,70-79,10108,6.8,566.0,28.41,5.6,2021-06-15 14:18:19.997,null
9542,80 이상,5837,3.93,1096.0,55.02,18.78,2021-06-15 14:18:19.997,null
9541,여성,73997,49.78,1008.0,50.60,1.36,2021-06-15 14:18:19.997,null
9540,남성,74650,50.22,984.0,49.40,1.32,2021-06-15 14:18:19.997,null
9528,0-9,6609,4.46,,0.00,,2021-06-14 14:50:01.029,null
9527,10-19,10604,7.15,,0.00,,2021-06-14 14:50:01.029,null
9526,20-29,22440,15.13,3.0,0.15,0.01,2021-06-14 14:50:01.029,null
9525,30-39,20588,13.89,8.0,0.40,0.04,2021-06-14 14:50:01.029,null
9524,40-49,22624,15.26,15.0,0.75,0.07,2021-06-14 14:50:01.029,null
9523,50-59,27244,18.37,72.0,3.62,0.26,2021-06-14 14:50:01.029,null
9522,60-69,22236,15,232.0,11.67,1.04,2021-06-14 14:50:01.029,null
9521,70-79,10097,6.81,564.0,28.37,5.59,2021-06-14 14:50:01.028,null
9520,80 이상,5831,3.93,1094.0,55.03,18.76,2021-06-14 14:50:01.028,null
9519,여성,73816,49.78,1004.0,50.50,1.36,2021-06-14 14:50:01.028,null
9518,남성,74457,50.22,984.0,49.50,1.32,2021-06-14 14:50:01.028,null
9517,0-9,6594,4.46,,0.00,,2021-06-14 06:12:58.346,null
9516,10-19,10572,7.15,,0.00,,2021-06-14 06:12:58.346,null
9515,20-29,22372,15.13,3.0,0.15,0.01,2021-06-14 06:12:58.346,null
9514,30-39,20515,13.87,8.0,0.40,0.04,2021-06-14 06:12:58.346,null
9513,40-49,22547,15.25,15.0,0.76,0.07,2021-06-14 06:12:58.345,null
9512,50-59,27170,18.37,72.0,3.63,0.26,2021-06-14 06:12:58.345,null
9511,60-69,22196,15.01,232.0,11.69,1.05,2021-06-14 06:12:58.345,null
9510,70-79,10080,6.82,562.0,28.31,5.58,2021-06-14 06:12:58.345,null
9509,80 이상,5828,3.94,1093.0,55.06,18.75,2021-06-14 06:12:58.345,null
9508,여성,73628,49.79,1003.0,50.53,1.36,2021-06-14 06:12:58.345,null
9507,남성,74246,50.21,982.0,49.47,1.32,2021-06-14 06:12:58.345,null
9495,0-9,6594,4.46,,0.00,158.94,2021-06-13 14:06:23.159,null
9494,10-19,10572,7.15,,0.00,213.99,2021-06-13 14:06:23.159,null
9493,20-29,22372,15.13,3.0,0.15,328.69,2021-06-13 14:06:23.159,null
9492,30-39,20515,13.87,8.0,0.40,291.19,2021-06-13 14:06:23.159,null
9491,40-49,22547,15.25,15.0,0.76,268.76,2021-06-13 14:06:23.159,null
9490,50-59,27170,18.37,72.0,3.63,313.49,2021-06-13 14:06:23.159,null
9489,60-69,22196,15.01,232.0,11.69,349.86,2021-06-13 14:06:23.158,null
9488,70-79,10080,6.82,562.0,28.31,279.45,2021-06-13 14:06:23.158,null
9487,80 이상,5828,3.94,1093.0,55.06,306.86,2021-06-13 14:06:23.158,null
9486,여성,73628,49.79,1003.0,50.53,283.35,2021-06-13 14:06:23.158,null
9485,남성,74246,50.21,982.0,49.47,287.08,2021-06-13 14:06:23.158,null
9473,0-9,6570,4.46,,0.00,,2021-06-12 14:53:48.074,null
9472,10-19,10541,7.15,,0.00,,2021-06-12 14:53:48.074,null
9471,20-29,22303,15.13,3.0,0.15,0.01,2021-06-12 14:53:48.074,null
9470,30-39,20446,13.87,8.0,0.40,0.04,2021-06-12 14:53:48.074,null
9469,40-49,22472,15.24,15.0,0.76,0.07,2021-06-12 14:53:48.074,null
9468,50-59,27088,18.37,71.0,3.58,0.26,2021-06-12 14:53:48.074,null
9467,60-69,22124,15.01,231.0,11.65,1.04,2021-06-12 14:53:48.074,null
9466,70-79,10057,6.82,562.0,28.36,5.59,2021-06-12 14:53:48.074,null
9465,80 이상,5821,3.95,1092.0,55.10,18.76,2021-06-12 14:53:48.073,null
9464,여성,73421,49.8,1000.0,50.45,1.36,2021-06-12 14:53:48.073,null
9463,남성,74001,50.2,982.0,49.55,1.33,2021-06-12 14:53:48.073,null
9451,0-9,6529,4.45,,0.00,,2021-06-11 14:27:04.018,null
9450,10-19,10495,7.15,,0.00,,2021-06-11 14:27:04.018,null
9449,20-29,22209,15.12,3.0,0.15,0.01,2021-06-11 14:27:04.018,null
9448,30-39,20348,13.86,8.0,0.40,0.04,2021-06-11 14:27:04.018,null
9447,40-49,22359,15.22,15.0,0.76,0.07,2021-06-11 14:27:04.018,null
9446,50-59,27006,18.39,71.0,3.58,0.26,2021-06-11 14:27:04.017,null
9445,60-69,22057,15.02,231.0,11.66,1.05,2021-06-11 14:27:04.017,null
9444,70-79,10041,6.84,562.0,28.37,5.6,2021-06-11 14:27:04.017,null
9443,80 이상,5815,3.96,1091.0,55.07,18.76,2021-06-11 14:27:04.017,null
9442,여성,73153,49.81,1000.0,50.48,1.37,2021-06-11 14:27:04.017,null
9441,남성,73706,50.19,981.0,49.52,1.33,2021-06-11 14:27:04.016,null
9429,0-9,6504,4.45,,0.00,,2021-06-10 14:20:28.537,null
9428,10-19,10453,7.14,,0.00,,2021-06-10 14:20:28.537,null
9427,20-29,22096,15.1,3.0,0.15,0.01,2021-06-10 14:20:28.537,null
9426,30-39,20249,13.84,8.0,0.40,0.04,2021-06-10 14:20:28.537,null
9425,40-49,22264,15.22,15.0,0.76,0.07,2021-06-10 14:20:28.536,null
9424,50-59,26904,18.39,71.0,3.59,0.26,2021-06-10 14:20:28.536,null
9423,60-69,21999,15.04,231.0,11.67,1.05,2021-06-10 14:20:28.536,null
9422,70-79,10028,6.85,561.0,28.35,5.59,2021-06-10 14:20:28.536,null
9421,80 이상,5806,3.97,1090.0,55.08,18.77,2021-06-10 14:20:28.536,null
9420,여성,72898,49.83,999.0,50.48,1.37,2021-06-10 14:20:28.536,null
9419,남성,73405,50.17,980.0,49.52,1.34,2021-06-10 14:20:28.535,null
9407,0-9,6469,4.44,,0.00,,2021-06-09 14:16:57.965,null
9406,10-19,10421,7.15,,0.00,,2021-06-09 14:16:57.964,null
9405,20-29,21987,15.09,3.0,0.15,0.01,2021-06-09 14:16:57.964,null
9404,30-39,20142,13.83,8.0,0.40,0.04,2021-06-09 14:16:57.964,null
9403,40-49,22133,15.19,15.0,0.76,0.07,2021-06-09 14:16:57.964,null
9402,50-59,26801,18.4,71.0,3.59,0.26,2021-06-09 14:16:57.964,null
9401,60-69,21930,15.05,231.0,11.68,1.05,2021-06-09 14:16:57.964,null
9400,70-79,10009,6.87,559.0,28.28,5.58,2021-06-09 14:16:57.964,null
9399,80 이상,5800,3.98,1090.0,55.13,18.79,2021-06-09 14:16:57.964,null
9398,여성,72609,49.84,998.0,50.48,1.37,2021-06-09 14:16:57.963,null
9397,남성,73083,50.16,979.0,49.52,1.34,2021-06-09 14:16:57.963,null
9385,0-9,6436,4.44,,0.00,,2021-06-08 14:29:27.077,null
9384,10-19,10388,7.16,,0.00,,2021-06-08 14:29:27.077,null
9383,20-29,21888,15.09,3.0,0.15,0.01,2021-06-08 14:29:27.077,null
9382,30-39,20043,13.81,8.0,0.41,0.04,2021-06-08 14:29:27.077,null
9381,40-49,21989,15.16,15.0,0.76,0.07,2021-06-08 14:29:27.076,null
9380,50-59,26691,18.4,71.0,3.59,0.27,2021-06-08 14:29:27.076,null
9379,60-69,21874,15.08,231.0,11.70,1.06,2021-06-08 14:29:27.076,null
9378,70-79,9986,6.88,558.0,28.25,5.59,2021-06-08 14:29:27.076,null
9377,80 이상,5796,3.99,1089.0,55.14,18.79,2021-06-08 14:29:27.076,null
9376,여성,72332,49.85,997.0,50.48,1.38,2021-06-08 14:29:27.076,null
9375,남성,72759,50.15,978.0,49.52,1.34,2021-06-08 14:29:27.075,null
9363,0-9,6411,4.43,,0.00,,2021-06-07 14:26:46.635,null
9362,10-19,10354,7.16,,0.00,,2021-06-07 14:26:46.635,null
9361,20-29,21808,15.08,3.0,0.15,0.01,2021-06-07 14:26:46.635,null
9360,30-39,19964,13.8,8.0,0.41,0.04,2021-06-07 14:26:46.635,null
9359,40-49,21906,15.15,15.0,0.76,0.07,2021-06-07 14:26:46.635,null
9358,50-59,26607,18.4,71.0,3.60,0.27,2021-06-07 14:26:46.635,null
9357,60-69,21821,15.09,231.0,11.70,1.06,2021-06-07 14:26:46.635,null
9356,70-79,9976,6.9,558.0,28.27,5.59,2021-06-07 14:26:46.634,null
9355,80 이상,5790,4,1088.0,55.12,18.79,2021-06-07 14:26:46.634,null
9354,여성,72134,49.87,996.0,50.46,1.38,2021-06-07 14:26:46.634,null
9353,남성,72503,50.13,978.0,49.54,1.35,2021-06-07 14:26:46.634,null
9341,0-9,6386,4.43,,0.00,,2021-06-06 14:31:36.667,null
9340,10-19,10323,7.16,,0.00,,2021-06-06 14:31:36.667,null
9339,20-29,21718,15.07,3.0,0.15,0.01,2021-06-06 14:31:36.667,null
9338,30-39,19883,13.79,8.0,0.41,0.04,2021-06-06 14:31:36.667,null
9337,40-49,21822,15.14,15.0,0.76,0.07,2021-06-06 14:31:36.666,null
9336,50-59,26524,18.4,71.0,3.60,0.27,2021-06-06 14:31:36.666,null
9335,60-69,21753,15.09,230.0,11.66,1.06,2021-06-06 14:31:36.666,null
9334,70-79,9959,6.91,558.0,28.28,5.6,2021-06-06 14:31:36.666,null
9333,80 이상,5784,4.01,1088.0,55.14,18.81,2021-06-06 14:31:36.666,null
9332,여성,71916,49.89,996.0,50.48,1.38,2021-06-06 14:31:36.666,null
9331,남성,72236,50.11,977.0,49.52,1.35,2021-06-06 14:31:36.665,null
9319,0-9,6361,4.43,,0.00,,2021-06-05 14:20:35.389,null
9318,10-19,10276,7.16,,0.00,,2021-06-05 14:20:35.389,null
9317,20-29,21606,15.05,3.0,0.15,0.01,2021-06-05 14:20:35.389,null
9316,30-39,19809,13.79,8.0,0.41,0.04,2021-06-05 14:20:35.389,null
9315,40-49,21709,15.12,15.0,0.76,0.07,2021-06-05 14:20:35.388,null
9314,50-59,26432,18.41,70.0,3.55,0.26,2021-06-05 14:20:35.388,null
9313,60-69,21693,15.11,230.0,11.67,1.06,2021-06-05 14:20:35.388,null
9312,70-79,9931,6.92,558.0,28.31,5.62,2021-06-05 14:20:35.388,null
9311,80 이상,5779,4.02,1087.0,55.15,18.81,2021-06-05 14:20:35.388,null
9310,여성,71657,49.9,996.0,50.53,1.39,2021-06-05 14:20:35.388,null
9309,남성,71939,50.1,975.0,49.47,1.36,2021-06-05 14:20:35.388,null
9297,0-9,6321,4.42,,0.00,,2021-06-04 14:17:25.318,null
9296,10-19,10216,7.15,,0.00,,2021-06-04 14:17:25.318,null
9295,20-29,21481,15.04,3.0,0.15,0.01,2021-06-04 14:17:25.318,null
9294,30-39,19693,13.79,8.0,0.41,0.04,2021-06-04 14:17:25.318,null
9293,40-49,21590,15.11,15.0,0.76,0.07,2021-06-04 14:17:25.318,null
9292,50-59,26295,18.41,70.0,3.56,0.27,2021-06-04 14:17:25.317,null
9291,60-69,21590,15.11,230.0,11.68,1.07,2021-06-04 14:17:25.317,null
9290,70-79,9898,6.93,557.0,28.29,5.63,2021-06-04 14:17:25.317,null
9289,80 이상,5768,4.04,1086.0,55.15,18.83,2021-06-04 14:17:25.317,null
9288,여성,71308,49.92,995.0,50.53,1.4,2021-06-04 14:17:25.317,null
9287,남성,71544,50.08,974.0,49.47,1.36,2021-06-04 14:17:25.316,null
9275,0-9,6278,4.42,,0.00,,2021-06-03 14:15:55.435,null
9274,10-19,10164,7.15,,0.00,,2021-06-03 14:15:55.435,null
9273,20-29,21366,15.03,3.0,0.15,0.01,2021-06-03 14:15:55.435,null
9272,30-39,19569,13.77,8.0,0.41,0.04,2021-06-03 14:15:55.434,null
9271,40-49,21461,15.1,15.0,0.76,0.07,2021-06-03 14:15:55.434,null
9270,50-59,26179,18.42,70.0,3.56,0.27,2021-06-03 14:15:55.434,null
9269,60-69,21505,15.13,230.0,11.69,1.07,2021-06-03 14:15:55.434,null
9268,70-79,9882,6.95,557.0,28.30,5.64,2021-06-03 14:15:55.434,null
9267,80 이상,5753,4.05,1085.0,55.13,18.86,2021-06-03 14:15:55.434,null
9266,여성,70994,49.94,994.0,50.51,1.4,2021-06-03 14:15:55.433,null
9265,남성,71163,50.06,974.0,49.49,1.37,2021-06-03 14:15:55.433,null
9253,0-9,6248,4.42,,0.00,,2021-06-02 14:27:27.71,null
9252,10-19,10107,7.14,,0.00,,2021-06-02 14:27:27.71,null
9251,20-29,21252,15.02,3.0,0.15,0.01,2021-06-02 14:27:27.71,null
9250,30-39,19457,13.75,8.0,0.41,0.04,2021-06-02 14:27:27.71,null
9249,40-49,21340,15.08,15.0,0.76,0.07,2021-06-02 14:27:27.71,null
9248,50-59,26049,18.41,70.0,3.56,0.27,2021-06-02 14:27:27.709,null
9247,60-69,21427,15.15,229.0,11.65,1.07,2021-06-02 14:27:27.709,null
9246,70-79,9852,6.96,556.0,28.30,5.64,2021-06-02 14:27:27.709,null
9245,80 이상,5744,4.06,1084.0,55.17,18.87,2021-06-02 14:27:27.709,null
9244,여성,70651,49.94,991.0,50.43,1.4,2021-06-02 14:27:27.709,null
9243,남성,70825,50.06,974.0,49.57,1.38,2021-06-02 14:27:27.708,null
9231,0-9,6220,4.42,,0.00,,2021-06-01 14:16:46.448,null
9230,10-19,10064,7.15,,0.00,,2021-06-01 14:16:46.448,null
9229,20-29,21150,15.02,3.0,0.15,0.01,2021-06-01 14:16:46.448,null
9228,30-39,19339,13.74,8.0,0.41,0.04,2021-06-01 14:16:46.448,null
9227,40-49,21207,15.06,15.0,0.76,0.07,2021-06-01 14:16:46.447,null
9226,50-59,25901,18.4,69.0,3.52,0.27,2021-06-01 14:16:46.447,null
9225,60-69,21357,15.17,229.0,11.67,1.07,2021-06-01 14:16:46.447,null
9224,70-79,9825,6.98,556.0,28.32,5.66,2021-06-01 14:16:46.447,null
9223,80 이상,5736,4.07,1083.0,55.17,18.88,2021-06-01 14:16:46.447,null
9222,여성,70325,49.95,991.0,50.48,1.41,2021-06-01 14:16:46.447,null
9221,남성,70474,50.05,972.0,49.52,1.38,2021-06-01 14:16:46.447,null
9220,0-9,6195,4.41,,0.00,,2021-05-31 14:29:54.435,null
9219,10-19,9999,7.12,,0.00,,2021-05-31 14:29:54.435,null
9218,20-29,21081,15.02,3.0,0.15,0.01,2021-05-31 14:29:54.435,null
9217,30-39,19268,13.73,8.0,0.41,0.04,2021-05-31 14:29:54.435,null
9216,40-49,21139,15.06,15.0,0.77,0.07,2021-05-31 14:29:54.435,null
9215,50-59,25822,18.4,69.0,3.52,0.27,2021-05-31 14:29:54.434,null
9214,60-69,21298,15.18,229.0,11.69,1.08,2021-05-31 14:29:54.434,null
9213,70-79,9807,6.99,553.0,28.23,5.64,2021-05-31 14:29:54.434,null
9212,80 이상,5731,4.08,1082.0,55.23,18.88,2021-05-31 14:29:54.434,null
9211,여성,70136,49.98,989.0,50.48,1.41,2021-05-31 14:29:54.434,null
9210,남성,70204,50.02,970.0,49.52,1.38,2021-05-31 14:29:54.433,null
9187,0-9,6181,4.42,,0.00,,2021-05-30 14:04:14.231,null
9186,10-19,9973,7.13,,0.00,,2021-05-30 14:04:14.231,null
9185,20-29,20992,15,3.0,0.15,0.01,2021-05-30 14:04:14.231,null
9184,30-39,19200,13.72,8.0,0.41,0.04,2021-05-30 14:04:14.231,null
9183,40-49,21073,15.06,15.0,0.77,0.07,2021-05-30 14:04:14.231,null
